Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
16-00705	0.15516533933753	0.297400952890156	0.0423969983754847	0.218792393623781	0	0.0658187051998416	0.0322329274369653	0	0.188192683136241	0	0.741617843822791	0.669845222874917
16-00708	0	0.0541729132833611	0.201058309321154	0.230182267923232	0.514586509472253	0	0	0	0	0	0.237797927575753	1.02294410353531
16-00710	0	0.0314762251579849	0.581281273471032	0.186321505417692	0.199645204785651	0	0.00127579116763968	0	0	0	0.540699832656044	0.857165666108196
16-00724	0	0.0935376126591637	0.427560095142783	0.210429251886185	0.268473040311869	0	0	0	0	0	0.323814635945533	1.00112075890745
16-00731	0	0.0555590719013575	0.463121241367368	0.190476206825604	0.290843479905671	0	0	0	0	0	0.346358794933562	0.98751764342691
16-00733	0.0169013044412665	0.120201824584104	0	0.163857986746285	0.528450051306566	0	0	0	0.170588832921779	0	0.0932127701847957	1.08463046310369
16-00755	0	0.448707544888545	0.17680846841284	0.16308641364007	0.0893941469168622	0.0702651691612866	0	0	0.0517382569803971	0	0.306954087085079	1.09665476766684
16-00766	0	0.0718637771576178	0.166996303886095	0.355714247887245	0.405425671069042	0	0	0	0	0	0.220811095695573	1.01734177181395
16-00770	0	0.0202134708620604	0.540451682681651	0.0953406962436112	0.343994150212677	0	0	0	0	0	0.433152112771535	0.943033499259953
16-00771	0	0.0796110732382776	0.555704569574878	0.138798431534686	0.225885925652158	0	0	0	0	0	0.380063946543138	0.990471339731535
16-00810	0	0.131990760577368	0.117852704090549	0.252240658958513	0.47152021881006	0	0	0	0.0263956575635095	0	0.0727089840187014	1.10322170630465
16-00815	0	0.0765508495306558	0.483857400415013	0.138170241103162	0.301421508951169	0	0	0	0	0	0.131308695337091	1.14011001001106
16-00818	0.00449858312006015	0.0371584978787923	0	0	0.519667894090687	0	0.00846790113300443	0.402455560464829	0.0277515633126266	0	0.251658728139578	0.997587208790985
16-00820	0	0	0.258636623426069	0.120920185842852	0.437831701006175	0	0	0	0.182611489724904	0	0.330411665545884	0.967809357749575
16-00822	0	0.144676366934971	0.476635570994313	0.151464293647636	0.22722376842308	0	0	0	0	0	0.3407726274301	1.01736661500371
16-00831	0	0	0.323567458557799	0	0.509710043932197	0	0	0.140667010914304	0.0260554865957002	0	0.301120160653366	1.00104553870786
16-00836	0	0.0593338897050893	0.467612403476861	0.0688706966181457	0.404183010199904	0	0	0	0	0	0.238824738867885	1.07682203743538
16-00846	0.149164644293098	0.000230585498651336	0	0	0.178265131402567	0.161281287845984	0	0.511058350959699	0	0	0.275730211241374	0.980326172608254
16-00867	0	0.00521947372938986	0.452280659506236	0.127543303153671	0.414956563610703	0	0	0	0	0	0.612278813289894	0.790896553585335
16-00875	0	0.0216636898732531	0.613078522525649	0.178696623045831	0.186561164555266	0	0	0	0	0	0.632221135889632	0.77936655200842
16-00882	0.0133279672088319	0.0951416351755776	0.0354357081939199	0.111696868932856	0.744397820488815	0	0	0	0	0	0.149795977604262	1.09277105659466
16-00951	0.23269203847172	0	0	0.193545338150856	0.369785302962765	0	0.0222339917093188	0	0.18174332870534	0	0.311552077624949	0.975568814107637
16-01004	0	0	0.393986353229527	0.184010984435022	0.422002662335451	0	0	0	0	0	0.279748549198226	1.01627777131508
16-01005	0	0.0285759014014336	0.525442921179306	0.294095285450208	0.151885891969053	0	0	0	0	0	0.368239026917957	0.969957897635688
16-01010	0.16219551958952	0	0	0	0.411632401531361	0	0.139254662173385	0.200772578344431	0.0861448383613034	0	0.527917461995203	0.849598979815971
16-01017	0	0	0.469454585470233	0	0.426636501396627	0	0	0.10390891313314	0	0	0.230041406567268	1.0693279101617
16-01047	0.024986767440786	0	0.197007168507499	0.00335295856918085	0.689364871909429	0.0852882335731053	0	0	0	0	0.56249484812681	0.833408469563932
16-01049	0.126237611928262	0.185954611870629	0.306118160284688	0.381689615916421	0	0	0	0	0	0	0.438346105009215	0.933138651859116
16-01061	0	0.119041887716008	0.105284084019942	0.109541866313219	0.66613216195083	0	0	0	0	0	0.536839010262663	0.846029833733696
16-01080	0	0.00357167347631981	0.360034081424158	0.059044643154348	0.577349601945174	0	0	0	0	0	0.623639000657831	0.781553418459618
16-01082	0.176496019502741	0.141447163112463	0.0822346231523975	0.409659494927406	0	0.0991530254392783	0.0661817975705701	0	0.0248278762951448	0	0.708463436251073	0.709094958454677
16-01093	0	0.049899511087292	0.59734672138447	0.12144131292785	0.222207112997871	0	0.00910534160251667	0	0	0	0.701075248758197	0.713937027336652
16-01094	0.130024798255634	0.187757803267858	0.318585528616431	0.300770332358709	0	0.0628615375013681	0	0	0	0	0.562092604025703	0.839922574308659
16-01097	0	0.0584000218339371	0.613266166087231	0.17006069044383	0.0679040378903668	0.0151027161378658	0.0752663676067691	0	0	0	0.858128842259807	0.515680336427714
16-01100	0.149942337686081	0	0.0465971499516229	0.167272622583352	0.632071906276334	0	0	0	0.00411598350261074	0	0.0499208247525823	1.13914546918561
16-01102	0	0.0449903820779424	0.598803176746411	0.117965294454504	0.238241146721142	0	0	0	0	0	0.494461784050067	0.904494442992644
16-01103	0	0.0786939597241377	0.149886130159341	0.0666071524107706	0.704812757705751	0	0	0	0	0	0.398560907648179	0.946353349154795
16-01109	0	0	0.368124987981776	0	0.412670517549556	0.164772657143497	0	0	0.0544318373251714	0	0.528986184397705	0.85853357348251
16-01121	0	0	0.257625511845319	0	0.723945836279001	0	0	0	0.0184286518756792	0	0.620214823665722	0.785122587421434
16-01127	0.013634211532514	0	0.335994313472234	0.176046625996568	0.474324848998684	0	0	0	0	0	0.199160026313504	1.05976008677855
16-01138	0.009954799133703	0.0967726778143585	0.12617388425536	0.238667206148888	0.307156934161225	0.0571513046396729	0	0	0.164123193846793	0	0.313196107888483	0.966970865945405
16-01151	0	0	0.434942126483326	0	0.565057873516674	0	0	0	0	0	0.556444338311276	0.844034575249405
16-01185	0	0.0300747077403415	0.424867833289359	0.133290340412275	0.411767118558025	0	0	0	0	0	0.39270812891491	0.954780807875185
16-01191	0.00740512517223675	0.026387473240854	0.179192636941324	0.0227298380359082	0.56060003301866	0.203684893591017	0	0	0	0	0.100604444698425	1.13920883446875
16-01192	0.127639877846828	0.482261591373324	0	0.228015348825158	0	0.0891328799052353	0	0	0.0729503020494547	0	0.658044356424499	0.787876808543651
16-01201	0	0.0097830833604712	0.352419567752911	0.0311086675210414	0.599224644015787	0	0	0	0.00746403734978923	0	0.424428104933682	0.937931951383381
16-01210	0	0	0.621026981437067	0.0792358979747501	0.261074096493937	0.0386630240942461	0	0	0	0	0.521224535412277	0.882923153231566
16-01216	0.154452285643968	0.0212967412756496	0.636958975392086	0.100402295689783	0.0356475978989862	0.0512421040995271	0	0	0	0	0.407561348814517	1.0020634911889
16-01219	0	0.0383467082102345	0.455265440263595	0.147788589504154	0.251561007856513	0.0473116870678729	0.059726567097631	0	0	0	0.798514948156298	0.611247011850701
16-01223	0.0759014115831514	0.0347364454221559	0	0	0.616659785035424	0	0.0413892486001404	0.130290901345986	0.101022208013142	0	0.3506604062308	0.960605151412778
16-01225	0	0.0410336197311452	0.208058054445799	0.0441057470126359	0.688286782357508	0.00548544500311327	0	0	0.0130303514497985	0	0.547718847818564	0.841164208593358
16-01227	0	0	0.267218448778048	0	0.616240965587822	0.0554721550751663	0	0.0510104037417224	0.0100580268172413	0	0.661692428180051	0.748647582234634
16-01237	0	0.0189752528751414	0.560482987191366	0.0880038561558026	0.305522606072199	0.00621809713061345	0	0	0.0207972005748776	0	0.516053822437889	0.879288565635626
16-01254	0	0.135659871950878	0.380736997513042	0.226241508669854	0.257361621866226	0	0	0	0	0	0.295089984416161	1.0191009310954
16-01262	0	0.0119244501827427	0.420615796484901	0.0437678933271516	0.523691860005205	0	0	0	0	0	0.674072477019604	0.737577172105733
16-01270	0	0	0.175822962002534	0	0.667351673373857	0	0	0.156825364623609	0	0	0.663132215095383	0.749687293445629
16-01272	0	0.209954822804871	0.356678704937074	0.205219910749724	0.228146561508332	0	0	0	0	0	0.296827254579884	1.03665481070239
